pde,model,n,grid_size,adaptive,epoch,phase,total,ic,bc,l2,w_pde,w_ic,w_bc
20196.416015625,KINN,8,10.0,True,6200,adam,20256.625,0.0,0.6029617786407471,1.558763861656189,1.0,1.0,99.85589774404988
20146.513671875,KINN,8,10.0,True,6300,adam,20205.9375,0.0,0.5950156450271606,1.5462284088134766,1.0,1.0,99.8703079696449
20099.728515625,KINN,8,10.0,True,6400,adam,20158.5078125,0.0,0.5884785652160645,1.5363402366638184,1.0,1.0,99.88327717268041
20055.341796875,KINN,8,10.0,True,6500,adam,20113.419921875,0.0,0.5813993215560913,1.5242829322814941,1.0,1.0,99.89494945541237
20013.482421875,KINN,8,10.0,True,6600,adam,20070.779296875,0.0,0.5735088586807251,1.5123931169509888,1.0,1.0,99.90545450987113
19973.767578125,KINN,8,10.0,True,6700,adam,20030.24609375,0.0,0.5652596950531006,1.4985957145690918,1.0,1.0,99.91490905888402
19936.921875,KINN,8,10.0,True,6800,adam,19993.017578125,0.0,0.5613818764686584,1.4925097227096558,1.0,1.0,99.92341815299562
19901.31640625,KINN,8,10.0,True,6900,adam,19956.80078125,0.0,0.5552211999893188,1.4835350513458252,1.0,1.0,99.93107633769607
19865.87890625,KINN,8,10.0,True,7000,adam,19921.615234375,0.0,0.5577170848846436,1.4832298755645752,1.0,1.0,99.93796870392646
19832.859375,KINN,8,10.0,True,7100,adam,19888.322265625,0.0,0.554933488368988,1.4753499031066895,1.0,1.0,99.94417183353382
19800.458984375,KINN,8,10.0,True,7200,adam,19855.923828125,0.0,0.5549201965332031,1.4725229740142822,1.0,1.0,99.94975465018044
19769.34375,KINN,8,10.0,True,7300,adam,19824.4296875,0.0,0.551108181476593,1.4641473293304443,1.0,1.0,99.9547791851624
30047.876953125,KINN,8,10.0,True,10000,lbfgs,30102.0390625,0.0,0.5418652892112732,1.0111804008483887,1.0,1.0,99.9547791851624
18838.40625,KINN,8,10.0,True,10010,lbfgs,18895.5625,0.0,0.5718308091163635,0.6735096573829651,1.0,1.0,99.9547791851624
16821.54296875,KINN,8,10.0,True,10020,lbfgs,16865.705078125,0.0,0.44182369112968445,0.6917151808738708,1.0,1.0,99.9547791851624
15971.91796875,KINN,8,10.0,True,10030,lbfgs,16016.8056640625,0.0,0.4490843713283539,0.7464283108711243,1.0,1.0,99.9547791851624
15631.2548828125,KINN,8,10.0,True,10040,lbfgs,15668.74609375,0.0,0.37507954239845276,0.7286477088928223,1.0,1.0,99.9547791851624
15336.49609375,KINN,8,10.0,True,10050,lbfgs,15373.9208984375,0.0,0.3744160234928131,0.7202439904212952,1.0,1.0,99.9547791851624
15094.1259765625,KINN,8,10.0,True,10060,lbfgs,15137.646484375,0.0,0.43540650606155396,0.7556362152099609,1.0,1.0,99.9547791851624
14878.40234375,KINN,8,10.0,True,10070,lbfgs,14933.7919921875,0.0,0.5541464686393738,0.8243939280509949,1.0,1.0,99.9547791851624
14706.029296875,KINN,8,10.0,True,10080,lbfgs,14772.03125,0.0,0.6603173017501831,0.805077314376831,1.0,1.0,99.9547791851624
14576.529296875,KINN,8,10.0,True,10090,lbfgs,14653.494140625,0.0,0.7700014114379883,0.8910074234008789,1.0,1.0,99.9547791851624
14458.3916015625,KINN,8,10.0,True,10100,lbfgs,14527.9609375,0.0,0.6960086822509766,0.8261163234710693,1.0,1.0,99.9547791851624
14324.712890625,KINN,8,10.0,True,10110,lbfgs,14396.6845703125,0.0,0.7200466394424438,0.8564872145652771,1.0,1.0,99.9547791851624
14226.6669921875,KINN,8,10.0,True,10120,lbfgs,14294.826171875,0.0,0.6819012761116028,0.8202368021011353,1.0,1.0,99.9547791851624
14148.0634765625,KINN,8,10.0,True,10130,lbfgs,14216.673828125,0.0,0.6864178776741028,0.8213683366775513,1.0,1.0,99.9547791851624
14103.5947265625,KINN,8,10.0,True,10140,lbfgs,14172.9638671875,0.0,0.6940088868141174,0.8274781107902527,1.0,1.0,99.9547791851624
14064.865234375,KINN,8,10.0,True,10150,lbfgs,14135.8671875,0.0,0.710337221622467,0.8201020956039429,1.0,1.0,99.9547791851624
14043.4833984375,KINN,8,10.0,True,10160,lbfgs,14114.41015625,0.0,0.7095896601676941,0.8176570534706116,1.0,1.0,99.9547791851624
14024.2890625,KINN,8,10.0,True,10170,lbfgs,14094.892578125,0.0,0.7063583135604858,0.8227084875106812,1.0,1.0,99.9547791851624
14007.244140625,KINN,8,10.0,True,10180,lbfgs,14076.0234375,0.0,0.6881045699119568,0.8078159093856812,1.0,1.0,99.9547791851624
13982.16796875,KINN,8,10.0,True,10190,lbfgs,14050.5244140625,0.0,0.6838750243186951,0.7930353283882141,1.0,1.0,99.9547791851624
299813.8125,KINN,8,30.0,True,100,adam,299814.0625,0.0,0.022181721404194832,0.8571848273277283,1.0,1.0,10.899999999999999
111303.0,KINN,8,30.0,True,200,adam,111304.4453125,0.0,0.07304120063781738,0.5343113541603088,1.0,1.0,19.809999999999995
41709.5625,KINN,8,30.0,True,300,adam,41714.453125,0.0,0.17575226724147797,0.513516366481781,1.0,1.0,27.828999999999994
25583.2109375,KINN,8,30.0,True,400,adam,25590.814453125,0.0,0.21693387627601624,0.8037658929824829,1.0,1.0,35.046099999999996
19534.396484375,KINN,8,30.0,True,500,adam,19544.873046875,0.0,0.2521805763244629,1.110971450805664,1.0,1.0,41.541489999999996
17237.802734375,KINN,8,30.0,True,600,adam,17251.654296875,0.0,0.2922857105731964,1.3444621562957764,1.0,1.0,47.387341
15756.9501953125,KINN,8,30.0,True,700,adam,15773.42578125,0.0,0.3129432797431946,1.4959882497787476,1.0,1.0,52.6486069
14878.52734375,KINN,8,30.0,True,800,adam,14899.001953125,0.0,0.35679891705513,1.5889354944229126,1.0,1.0,57.38374621
14166.955078125,KINN,8,30.0,True,900,adam,14192.8642578125,0.0,0.42029792070388794,1.6956287622451782,1.0,1.0,61.645371589
13648.1748046875,KINN,8,30.0,True,1000,adam,13680.888671875,0.0,0.4995995759963989,1.8157680034637451,1.0,1.0,65.4808344301
13361.228515625,KINN,8,30.0,True,1100,adam,13399.0634765625,0.0,0.5488743185997009,1.895693302154541,1.0,1.0,68.93275098709
13109.0400390625,KINN,8,30.0,True,1200,adam,13151.953125,0.0,0.5956844687461853,1.9744023084640503,1.0,1.0,72.039475888381
12876.5615234375,KINN,8,30.0,True,1300,adam,12924.2265625,0.0,0.6369366645812988,2.0441412925720215,1.0,1.0,74.8355282995429
12612.1943359375,KINN,8,30.0,True,1400,adam,12664.71875,0.0,0.6790268421173096,2.1192922592163086,1.0,1.0,77.35197546958861
12293.083984375,KINN,8,30.0,True,1500,adam,12350.671875,0.0,0.7233154773712158,2.186103343963623,1.0,1.0,79.61677792262975
12027.4892578125,KINN,8,30.0,True,1600,adam,12089.7138671875,0.0,0.7620421051979065,2.244417905807495,1.0,1.0,81.65510013036678
11770.8896484375,KINN,8,30.0,True,1700,adam,11839.27734375,0.0,0.8191124796867371,2.3222718238830566,1.0,1.0,83.4895901173301
11541.5009765625,KINN,8,30.0,True,1800,adam,11616.826171875,0.0,0.8847119808197021,2.401768684387207,1.0,1.0,85.1406311055971
11102.458984375,KINN,8,30.0,True,1900,adam,11186.546875,0.0,0.9706941843032837,2.488823652267456,1.0,1.0,86.62656799503739
10860.4951171875,KINN,8,30.0,True,2000,adam,10950.2158203125,0.0,1.019973635673523,2.55552339553833,1.0,1.0,87.96391119553365
10614.4560546875,KINN,8,30.0,True,2100,adam,10708.5126953125,0.0,1.0548291206359863,2.6116294860839844,1.0,1.0,89.16752007598029
10373.4111328125,KINN,8,30.0,True,2200,adam,10473.8310546875,0.0,1.112677812576294,2.6726949214935303,1.0,1.0,90.25076806838227
10101.34765625,KINN,8,30.0,True,2300,adam,10205.595703125,0.0,1.142748236656189,2.707843780517578,1.0,1.0,91.22569126154404
9869.466796875,KINN,8,30.0,True,2400,adam,9977.154296875,0.0,1.169203758239746,2.7501726150512695,1.0,1.0,92.10312213538964
9714.505859375,KINN,8,30.0,True,2500,adam,9826.5068359375,0.0,1.2056992053985596,2.7872321605682373,1.0,1.0,92.89280992185068
9576.5478515625,KINN,8,30.0,True,2600,adam,9693.080078125,0.0,1.2449524402618408,2.824580430984497,1.0,1.0,93.60352892966561
9446.0712890625,KINN,8,30.0,True,2700,adam,9568.1474609375,0.0,1.2953282594680786,2.8650498390197754,1.0,1.0,94.24317603669905
9317.75,KINN,8,30.0,True,2800,adam,9444.3818359375,0.0,1.3355110883712769,2.892420530319214,1.0,1.0,94.81885843302915
9160.2236328125,KINN,8,30.0,True,2900,adam,9291.2099609375,0.0,1.3739250898361206,2.9123382568359375,1.0,1.0,95.33697258972623
8983.4482421875,KINN,8,30.0,True,3000,adam,9117.4990234375,0.0,1.399232029914856,2.929325580596924,1.0,1.0,95.8032753307536
8622.1337890625,KINN,8,30.0,True,3100,adam,8756.509765625,0.0,1.3965044021606445,2.9270691871643066,1.0,1.0,96.22294779767824
8278.7939453125,KINN,8,30.0,True,3200,adam,8418.83984375,0.0,1.4497381448745728,2.96049427986145,1.0,1.0,96.60065301791042
8082.28076171875,KINN,8,30.0,True,3300,adam,8226.0361328125,0.0,1.482919454574585,2.9861385822296143,1.0,1.0,96.94058771611938
7930.13525390625,KINN,8,30.0,True,3400,adam,8075.7763671875,0.0,1.4976469278335571,3.0113232135772705,1.0,1.0,97.24652894450745
7815.765625,KINN,8,30.0,True,3500,adam,7962.64453125,0.0,1.5061123371124268,3.029954671859741,1.0,1.0,97.5218760500567
7713.2841796875,KINN,8,30.0,True,3600,adam,7860.8828125,0.0,1.5096557140350342,3.0388054847717285,1.0,1.0,97.76968844505103
7612.111328125,KINN,8,30.0,True,3700,adam,7761.95458984375,0.0,1.5291260480880737,3.048583745956421,1.0,1.0,97.99271960054593
7523.01171875,KINN,8,30.0,True,3800,adam,7675.357421875,0.0,1.551487922668457,3.0571470260620117,1.0,1.0,98.19344764049133
7442.79931640625,KINN,8,30.0,True,3900,adam,7595.86572265625,0.0,1.555964708328247,3.0571343898773193,1.0,1.0,98.3741028764422
7387.29248046875,KINN,8,30.0,True,4000,adam,7540.69482421875,0.0,1.5568040609359741,3.0538830757141113,1.0,1.0,98.53669258879798
7342.806640625,KINN,8,30.0,True,4100,adam,7496.64990234375,0.0,1.5589654445648193,3.0509979724884033,1.0,1.0,98.68302332991819
7294.88427734375,KINN,8,30.0,True,4200,adam,7449.50634765625,0.0,1.5647681951522827,3.05279803276062,1.0,1.0,98.81472099692637
7248.2021484375,KINN,8,30.0,True,4300,adam,7402.8017578125,0.0,1.5626651048660278,3.0503315925598145,1.0,1.0,98.93324889723374
7202.23095703125,KINN,8,30.0,True,4400,adam,7357.0205078125,0.0,1.5628997087478638,3.050719976425171,1.0,1.0,99.03992400751036
7156.0576171875,KINN,8,30.0,True,4500,adam,7311.36328125,0.0,1.5665916204452515,3.0523648262023926,1.0,1.0,99.13593160675933
7109.97607421875,KINN,8,30.0,True,4600,adam,7265.92578125,0.0,1.5717183351516724,3.052128553390503,1.0,1.0,99.2223384460834
7059.07177734375,KINN,8,30.0,True,4700,adam,7216.7158203125,0.0,1.5875518321990967,3.054701566696167,1.0,1.0,99.30010460147506
7006.1611328125,KINN,8,30.0,True,4800,adam,7166.33837890625,0.0,1.6119260787963867,3.0627431869506836,1.0,1.0,99.37009414132756
6967.2587890625,KINN,8,30.0,True,4900,adam,7128.71435546875,0.0,1.6237610578536987,3.071775197982788,1.0,1.0,99.4330847271948
6930.6171875,KINN,8,30.0,True,5000,adam,7093.55615234375,0.0,1.6377465724945068,3.0837574005126953,1.0,1.0,99.48977625447532
6891.67578125,KINN,8,30.0,True,5100,adam,7055.0283203125,0.0,1.6410633325576782,3.087022066116333,1.0,1.0,99.54079862902779
6850.37060546875,KINN,8,30.0,True,5200,adam,7015.28271484375,0.0,1.6559648513793945,3.0990514755249023,1.0,1.0,99.58671876612502
6812.75390625,KINN,8,30.0,True,5300,adam,6979.33056640625,0.0,1.6719871759414673,3.1107912063598633,1.0,1.0,99.62804688951252
23955.3828125,KINN,8,30.0,True,10000,lbfgs,24025.388671875,0.0,0.7026652097702026,1.8112993240356445,1.0,1.0,99.62804688951252
10703.341796875,KINN,8,30.0,True,10010,lbfgs,10808.1171875,0.0,1.0516701936721802,2.7455945014953613,1.0,1.0,99.62804688951252
7893.0126953125,KINN,8,30.0,True,10020,lbfgs,8013.4228515625,0.0,1.20859694480896,2.816981554031372,1.0,1.0,99.62804688951252
6657.34375,KINN,8,30.0,True,10030,lbfgs,6758.27880859375,0.0,1.0131182670593262,2.7507364749908447,1.0,1.0,99.62804688951252
5870.873046875,KINN,8,30.0,True,10040,lbfgs,5974.17578125,0.0,1.0368859767913818,2.727863073348999,1.0,1.0,99.62804688951252
5538.3359375,KINN,8,30.0,True,10050,lbfgs,5650.1103515625,0.0,1.1219147443771362,2.877915620803833,1.0,1.0,99.62804688951252
5361.11962890625,KINN,8,30.0,True,10060,lbfgs,5486.2021484375,0.0,1.255494236946106,3.01350736618042,1.0,1.0,99.62804688951252
5262.572265625,KINN,8,30.0,True,10070,lbfgs,5398.30517578125,0.0,1.3623968362808228,3.136012554168701,1.0,1.0,99.62804688951252
5203.25732421875,KINN,8,30.0,True,10080,lbfgs,5347.134765625,0.0,1.4441472291946411,3.1493170261383057,1.0,1.0,99.62804688951252
5077.20458984375,KINN,8,30.0,True,10090,lbfgs,5216.37890625,0.0,1.3969391584396362,3.1264445781707764,1.0,1.0,99.62804688951252
4987.64892578125,KINN,8,30.0,True,10100,lbfgs,5125.447265625,0.0,1.3831303119659424,3.1097137928009033,1.0,1.0,99.62804688951252
4858.5078125,KINN,8,30.0,True,10110,lbfgs,5016.60986328125,0.0,1.5869237184524536,3.297318696975708,1.0,1.0,99.62804688951252
4704.02783203125,KINN,8,30.0,True,10120,lbfgs,4868.53759765625,0.0,1.6512408256530762,3.4071571826934814,1.0,1.0,99.62804688951252
4592.6337890625,KINN,8,30.0,True,10130,lbfgs,4750.31787109375,0.0,1.5827261209487915,3.278259515762329,1.0,1.0,99.62804688951252
4499.80615234375,KINN,8,30.0,True,10140,lbfgs,4650.5712890625,0.0,1.5132825374603271,3.165332078933716,1.0,1.0,99.62804688951252
4435.36767578125,KINN,8,30.0,True,10150,lbfgs,4582.27783203125,0.0,1.4745879173278809,3.160159111022949,1.0,1.0,99.62804688951252
4369.37451171875,KINN,8,30.0,True,10160,lbfgs,4518.4091796875,0.0,1.4959102869033813,3.220288038253784,1.0,1.0,99.62804688951252
4314.81640625,KINN,8,30.0,True,10170,lbfgs,4462.0751953125,0.0,1.4780876636505127,3.200507402420044,1.0,1.0,99.62804688951252
4270.3603515625,KINN,8,30.0,True,10180,lbfgs,4403.63671875,0.0,1.3377407789230347,3.0430943965911865,1.0,1.0,99.62804688951252
4204.78515625,KINN,8,30.0,True,10190,lbfgs,4337.458984375,0.0,1.3316905498504639,2.9827756881713867,1.0,1.0,99.62804688951252
